"FISCAL_YEAR","FISCAL_COUNT","SYSTEM_ID","SYSTEM_NAME","NCES School ID","NCES District ID","SCHOOL_ID","UNIQUESCHOOLID","SCHOOL_NAME","GRADE_RANGE","FAC_SCHTYPE","Street Address","ZIP","Locale Code*","Locale*","Locale","lon","lat","schoolgeom","Total Student Count","Hispanic","American Indian","Asian","Black","Pacific Islander","White","Two or More Races","Female","Male","COURSE_TAKER_CS","Hispanic_CS","American Indian_CS","Asian_CS","Black_CS","Pacific Islander_CS","White_CS","Two or More Races_CS","Female_CS","Male_CS","Student Teacher Ratio*","Free Lunch*","Reduced Lunch*","Type","DI_Asian","DI_Black","DI_Hispanic","DI_White","DI_Female","Classification","Has Extra Teacher","School classification","Total CS Teachers","Student-Teacher Ratio (CS)","SWD Total","URG","COURSE_TITLE","SUM_POP","Less than High School","CMPLTHS and Higher","CompButNoInternet","No Computer","White population_Weighted_Income","Black population_Weighted_Income","Asian population_Weighted_Income","Hispanic population_Weighted_Income","Total_Pop_Weighted_Avg_Income","White_Weighted_Avg_Distance","Black_Weighted_Avg_Distance","Asian_Weighted_Avg_Distance","Hispanic_Weighted_Avg_Distance","Total_Missing_BGs for income","Missing_Percentage"
2024,1,644,DeKalb County,130174000712,1301740,3070,"6443070",McNair High School,"09-12",H,"1804 Bouldercrest Rd SE","30316","21",Suburb: Large,Suburb,-84.3249914,33.7057728,"0101000020AD100000CD9EBAA8CC1455C003345BC356DA4040",776.0,46.0,4.0,1.0,712.0,1.0,5.0,7.0,389.0,387.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,17.07,768.0,0.0,Regular,-0.001,0.082,-0.059,-0.006,0.499,In Person,true,In Person with extra teacher,2.0,388.0,0.0,0.977,"Web Development, Computer Science Principles, Programming, Games, Apps and Society",42473.0,8.92096155204483,64.4668377557507,6.06973842205637,6.60655004355708,67128.8528467466,31017.8636688617,64139.5552560647,24703.5646687697,31277.1096719809,2291.66179708688,1983.82754485497,1642.88473857459,2493.97582512346,35.0,31.8181818181818
2024,1,644,DeKalb County,130174000708,1301740,4053,"6444053",Clarkston High School,"09-12",H,"618 N Indian Creek Dr","30021","21",Suburb: Large,Suburb,-84.2371644,33.7940346,"0101000020AD100000A17197B32D0F55C03C72FFECA2E54040",1402.0,104.0,5.0,427.0,758.0,7.0,85.0,16.0,632.0,770.0,34.0,1.0,0.0,17.0,15.0,0.0,1.0,0.0,3.0,31.0,15.38,1413.0,0.0,Regular,0.195,-0.099,-0.045,-0.031,-0.363,In Person,true,In Person with extra teacher,3.0,467.33,1.0,0.615,"Advanced Placement, Computer Science A, Computer Science Principles",56649.0,10.7910113152924,50.3062719553743,4.00360112270296,3.10508570318982,47734.254917668,21438.556630097,20658.6969913019,14770.589645984,21411.5048346984,1961.91796261525,1361.63357419878,1373.94746702679,2071.82710973074,19.0,16.8141592920354
2024,1,644,DeKalb County,130174000707,1301740,4054,"6444054",Cross Keys High School,"09-12",H,"1626 N Druid Hills Rd NE","30319","21",Suburb: Large,Suburb,-84.3397322,33.8335306,"0101000020AD1000007B19202CBE1555C08E9B7521B1EA4040",1768.0,1606.0,7.0,74.0,62.0,0.0,11.0,8.0,864.0,904.0,54.0,39.0,0.0,11.0,4.0,0.0,0.0,0.0,18.0,36.0,16.64,1173.0,75.0,Regular,0.162,0.039,-0.186,-0.006,-0.155,In Person,true,In Person with extra teacher,3.0,589.33,2.0,0.943,"Advanced Placement Computer Science Principles, Computer Science Principles, Programming, Games, Apps and Society",119856.0,3.20885062074489,69.7745628087038,3.77703243892671,2.37451608596983,106588.598352727,52989.6633273891,79203.3222972973,32787.1714004269,69143.4145510497,2505.91898682063,2061.44314621416,2167.97280978424,1773.78155341848,93.0,26.3456090651558
2024,1,644,DeKalb County,130174000686,1301740,4069,"6444069",Towers High School,"09-12",H,"3919 Brookcrest Cir","30032","21",Suburb: Large,Suburb,-84.2374905,33.7473289,"0101000020AD10000015A75A0B330F55C0866D3079A8DF4040",769.0,76.0,6.0,23.0,636.0,1.0,13.0,14.0,367.0,402.0,61.0,3.0,0.0,0.0,52.0,0.0,1.0,5.0,24.0,37.0,15.59,764.0,0.0,Regular,-0.03,0.025,-0.05,-0.001,-0.084,In Person,true,In Person with extra teacher,5.0,153.8,6.0,0.926,"Web Development, Computer Science Principles, Programming, Games, Apps and Society",22464.0,6.65509259259259,68.3671652421652,9.65544871794872,5.34188034188034,65356.1925485285,26485.2298582677,11917.0563991323,28641.5971922246,27853.6765369152,1765.9337999293,1349.0533225224,1704.59367359216,1557.20043030244,13.0,25.0
2024,1,644,DeKalb County,130174000692,1301740,5052,"6445052",Chamblee High School,"09-12",H,"3688 Chamblee Dunwoody Rd","30341","21",Suburb: Large,Suburb,-84.3065356,33.8976951,"0101000020AD100000D2437E479E1355C0C5234CACE7F24040",1829.0,623.0,12.0,167.0,327.0,2.0,617.0,81.0,897.0,932.0,120.0,21.0,1.0,31.0,23.0,0.0,31.0,13.0,30.0,90.0,16.44,591.0,77.0,Regular,0.167,0.013,-0.166,-0.079,-0.24,Both,false,Both without extra teacher,2.0,914.5,7.0,0.519,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles, Computer Science Principles, Programming, Games, Apps and Society, Introduction to Cybersecurity, Advanced Cybersecurity",74469.0,6.98545703581356,59.6785239495629,7.49573648095181,5.54190334233037,84303.8038390663,38388.2425003138,57124.1956310004,24686.8670954973,38002.7115867577,2438.20532282736,2280.66462824732,2590.9929971497,2876.52719259578,45.0,22.8426395939086
2024,1,644,DeKalb County,130174000690,1301740,5055,"6445055",Dunwoody High School,"09-12",H,"5035 Vermack Rd","30338","21",Suburb: Large,Suburb,-84.3156052,33.9456053,"0101000020AD100000A41C27E0321455C04E362F9809F94040",1974.0,722.0,2.0,123.0,297.0,1.0,770.0,59.0,959.0,1015.0,131.0,14.0,0.0,28.0,31.0,0.0,54.0,4.0,24.0,107.0,17.29,491.0,64.0,Regular,0.151,0.086,-0.259,0.022,-0.303,Both,true,Both with extra teacher,4.0,493.5,10.0,0.516,"Advanced Placement, Computer Science A, Computer Science Principles, Programming, Games, Apps and Society",53824.0,3.26434304399524,65.7011741973841,2.33910523186683,1.44916765755054,89530.0433698903,45512.2885283893,55355.5093696763,15718.1532743363,51228.2538198559,1843.60021501065,2438.26658910533,2230.39317303305,3488.78736784435,35.0,27.7777777777778
2024,1,644,DeKalb County,130174000679,1301740,5067,"6445067",Southwest DeKalb High School,"09-12",H,"2863 Kelley Chapel Rd","30034","21",Suburb: Large,Suburb,-84.2259288,33.7014808,"0101000020AD1000005ECE119E750E55C0CE62731FCAD94040",1207.0,46.0,1.0,4.0,1134.0,1.0,2.0,19.0,619.0,588.0,29.0,2.0,0.0,0.0,26.0,0.0,0.0,1.0,11.0,18.0,16.46,1307.0,0.0,Regular,-0.003,-0.043,0.031,-0.002,-0.134,In Person,true,In Person with extra teacher,5.0,241.4,0.0,0.978,"Advanced Placement Computer Science Principles, Web Development, Computer Science Principles, Programming, Games, Apps and Society, Introduction to Cybersecurity, Advanced Cybersecurity",31981.0,4.57146430693224,69.4537381570307,5.09052249773303,1.68224883524593,42238.5162846803,30557.0603316681,,15938.2924071082,28069.0679443825,1656.27828270191,1955.4406926294,1240.51691724196,2429.55657963556,19.0,33.9285714285714
2024,1,645,Dodge County,130177003340,1301770,103,"6450103",Dodge County High School,"09-12",H,"350 Pearl Bates Ave","31023","32",Town: Distant,Town,-83.1943277,32.2065682,"0101000020AD1000003E0D73DD6FCC54C061B2A7D3701A4040",826.0,53.0,1.0,8.0,275.0,0.0,463.0,26.0,423.0,403.0,55.0,4.0,0.0,0.0,12.0,0.0,33.0,6.0,18.0,37.0,15.08,565.0,0.0,Regular,-0.01,-0.115,0.009,0.039,-0.185,In Person,false,In Person without extra teacher,1.0,826.0,9.0,0.397,"Game Design: Animation and Simulation, Computer Science Principles",12721.0,7.4915494064932,60.9779105416241,14.5428818489112,7.09063752849619,26974.256582763,15751.9376844867,,,21991.2684762345,2380.68816776964,3254.83935390416,10433.2800135774,2728.52161251051,11.0,35.4838709677419
2024,1,646,Dooly County,130180001889,1301800,182,"6460182",Dooly County High School,"09-12",H,"715 N 3rd St","31092","32",Town: Distant,Town,-83.8008676,32.1040665,"0101000020AD100000439B2D6A41F354C0FA0D130D520D4040",347.0,93.0,0.0,0.0,226.0,0.0,23.0,5.0,168.0,179.0,8.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,6.0,13.88,340.0,0.0,Regular,0.0,-0.026,-0.018,-0.066,-0.234,In Person,false,In Person without extra teacher,2.0,173.5,0.0,0.919,Computer Science Principles,11961.0,12.8250146308837,65.3791489005936,16.2695426803779,10.2583396037121,39049.691932018,19966.3838219327,,12478.8792792793,25610.8610685259,12158.1101155321,7337.62658915406,,10273.7310652732,4.0,13.3333333333333
2024,1,647,Dougherty County,130183000824,1301830,1058,"6471058",Monroe High School,"09-12",H,"900 Lippitt Dr","31701","13",City: Small,City,-84.1679541,31.5585993,"0101000020AD100000AAAE8DC2BF0A55C089111D5D008F3F40",1165.0,37.0,1.0,2.0,1089.0,0.0,23.0,13.0,615.0,550.0,35.0,1.0,0.0,0.0,33.0,0.0,0.0,1.0,9.0,26.0,16.43,1078.0,0.0,Regular,-0.002,0.008,-0.003,-0.02,-0.271,Both,true,Both with extra teacher,2.0,582.5,3.0,0.967,"Computer Science Principles, Programming, Games, Apps and Society",15343.0,16.3136283647266,55.2825392687219,14.9970670664147,10.9170305676856,33126.7730496454,20099.9137903737,,16319.0,19710.4045969383,5576.26636863368,1456.52692702556,7474.2483615643,4467.9034581321,9.0,28.125
2024,1,647,Dougherty County,130183000839,1301830,4062,"6474062",Westover High School,"09-12",H,"2600 Partridge Dr","31707","13",City: Small,City,-84.2181327,31.5899973,"0101000020AD1000000B2CDBE2F50D55C0723A24100A973F40",1323.0,53.0,1.0,10.0,1192.0,2.0,38.0,27.0,639.0,684.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,21.25,1360.0,0.0,Regular,-0.008,0.099,-0.04,-0.029,0.184,In Person,true,In Person with extra teacher,2.0,661.5,0.0,0.941,Computer Science Principles,5796.0,4.4168391994479,65.5797101449275,3.64044168391994,3.72670807453416,47508.1983894583,29400.2586750789,,15820.9170984456,32981.8310566462,750.15669447014,802.000239312512,852.949889044493,576.485483757772,3.0,23.0769230769231
2024,1,648,Douglas County,130186002317,1301860,100,"6480100",Chapel Hill High School,"09-12",H,"4899 Chapel Hill Rd","30135","41",Rural: Fringe,Rural,-84.7217605,33.673555,"0101000020AD100000DBC2F352312E55C05587DC0C37D64040",1666.0,273.0,2.0,27.0,1066.0,2.0,211.0,85.0,826.0,840.0,110.0,12.0,0.0,5.0,72.0,0.0,13.0,8.0,29.0,81.0,19.62,637.0,137.0,Regular,0.029,0.015,-0.055,-0.008,-0.232,In Person,true,In Person with extra teacher,2.0,833.0,3.0,0.804,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles, Game Design: Animation and Simulation, Computer Science Principles, Programming, Games, Apps and Society",15622.0,6.83011138138523,66.572781974139,2.14441172705159,3.14940468569965,39511.9481820161,36030.0583830435,13725.3390804598,35982.4613278576,34872.5184471158,2657.75984874988,2668.22388184494,3220.83876042832,2168.45017481497,6.0,21.4285714285714
2024,1,648,Douglas County,130186001976,1301860,187,"6480187",Alexander High School,"09-12",H,"6500 Alexander Pkwy","30135","21",Suburb: Large,Suburb,-84.7895095,33.6849435,"0101000020AD1000006798DA52873255C0CC0D863AACD74040",1847.0,308.0,8.0,26.0,599.0,0.0,780.0,126.0,898.0,949.0,79.0,6.0,0.0,6.0,14.0,0.0,51.0,2.0,25.0,54.0,17.75,627.0,124.0,Regular,0.062,-0.147,-0.091,0.223,-0.17,Both,true,Both with extra teacher,2.0,923.5,7.0,0.491,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles, Computer Science Principles, Programming, Games, Apps and Society",17253.0,6.04532545064626,62.6673621978786,8.28261751579436,1.73303193647482,33768.0013237064,25443.5854241338,10238.0,71660.6767578125,27105.6522006012,1901.09739079915,1971.42112610206,1252.819367217,1952.54689447421,9.0,22.5
2024,1,648,Douglas County,130186004034,1301860,212,"6480212",New Manchester High School,"09-12",H,"4925 Highway 92/166","30135","21",Suburb: Large,Suburb,-84.6666918,33.6749655,"0101000020AD100000BA601514AB2A55C0D236FE4465D64040",1921.0,278.0,3.0,8.0,1495.0,1.0,70.0,66.0,1016.0,905.0,41.0,3.0,0.0,0.0,37.0,0.0,0.0,1.0,12.0,29.0,19.51,940.0,187.0,Regular,-0.004,0.124,-0.072,-0.036,-0.236,Both,false,Both without extra teacher,1.0,1921.0,5.0,0.923,"Advanced Placement, Computer Science A, Computer Science Principles",13993.0,2.89430429500465,54.7988279854213,2.22253984134925,1.11484313585364,96292.8591989988,36943.354304344,,25335.0,38434.0753676564,2402.50003394402,1996.31275927805,2104.95908270373,1470.81919654166,6.0,30.0
2024,1,648,Douglas County,130186000864,1301860,4050,"6484050",Douglas County High School,"09-12",H,"8705 Campbellton St","30134","21",Suburb: Large,Suburb,-84.7441147,33.7422826,"0101000020AD100000433E43939F2F55C0E7B1C11D03DF4040",1907.0,340.0,1.0,34.0,1329.0,1.0,119.0,83.0,928.0,979.0,52.0,9.0,0.0,1.0,38.0,0.0,2.0,2.0,8.0,44.0,18.33,1039.0,203.0,Regular,0.001,0.034,-0.005,-0.024,-0.333,In Person,true,In Person with extra teacher,3.0,635.67,4.0,0.875,"Advanced Placement Computer Science Principles, Introduction to Cybersecurity, Advanced Cybersecurity",38858.0,5.98332389726697,54.9539348396727,3.65175768181584,1.35364661073653,42499.8860472006,31770.6076500749,47033.4578754579,30179.3028436019,29836.7964835704,1972.98393385492,2600.53038212961,3438.28737734793,2204.75200432835,13.0,19.1176470588235
2024,1,649,Early County,130192000884,1301920,2050,"6492050",Early County High School,"09-12",H,"12020 Columbia St","39823","32",Town: Distant,Town,-84.9417576,31.3743599,"0101000020AD1000009C30ABC1453C55C0106FE70CD65F3F40",515.0,8.0,1.0,5.0,405.0,0.0,76.0,20.0,244.0,271.0,12.0,0.0,0.0,1.0,6.0,0.0,5.0,0.0,2.0,10.0,10.78,551.0,0.0,Regular,0.074,-0.286,-0.016,0.269,-0.307,Both,false,Both without extra teacher,1.0,515.0,0.0,0.802,"Game Design: Animation and Simulation, Computer Science Principles",8699.0,13.6107598574549,49.8218185998391,15.5075296011036,24.4510863317623,32346.1298291721,17292.9889920138,,22817.0,22085.7833289617,9313.13899717376,8030.17491062406,8363.00753188446,10629.779908854,2.0,8.69565217391304
2024,1,650,Echols County,130195000886,1301950,1050,"6501050",Echols County High School,"09-12",H,P.O. BOX 40,"31648","42",Rural: Distant,Rural,-83.0247246,30.6993135,"0101000020AD100000071A7D1695C154C0BB26A43506B33E40",246.0,124.0,3.0,1.0,7.0,0.0,105.0,6.0,114.0,132.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.13,214.0,0.0,Regular,-0.004,-0.028,0.496,-0.427,0.537,Virtual,false,Virtual without extra teacher,,,0.0,0.533,Computer Science Principles,10054.0,7.24089914461906,52.4169484782176,13.1390491346728,14.0143226576487,34459.6175159236,18948.1874285714,4954.0,17012.5503231764,26688.466493764,14525.6944259888,16194.4532359436,16311.6503093485,9375.28193134854,6.0,25.0
2024,1,651,Effingham County,130198001594,1301980,197,"6510197",South Effingham High School,"09-12",H,"1220 Noel C Conaway Rd","31312","41",Rural: Fringe,Rural,-81.333363,32.1875878,"0101000020AD10000092ACC3D1555554C0761085E002184040",1900.0,235.0,1.0,35.0,289.0,1.0,1229.0,110.0,901.0,999.0,60.0,7.0,0.0,6.0,5.0,0.0,39.0,3.0,12.0,48.0,16.92,414.0,157.0,Regular,0.082,-0.069,-0.007,0.003,-0.274,Both,false,Both without extra teacher,2.0,950.0,6.0,0.276,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles, Computer Science Principles, Programming, Games, Apps and Society",109005.0,6.3272326957479,58.7349204164947,4.26127241869639,2.67143709004174,42984.7619245342,31795.8404707928,32255.8654292343,24690.4995728929,27474.6182847361,7805.97983881224,11704.3106491908,11832.3333636515,10034.4494061242,66.0,31.4285714285714
2024,1,651,Effingham County,130198000890,1301980,390,"6510390",Effingham County High School,"09-12",H,"1589 Ga Highway 119 S","31329","41",Rural: Fringe,Rural,-81.3511283,32.3472612,"0101000020AD100000CE4CD5E2785654C0B995140E732C4040",2164.0,244.0,3.0,16.0,491.0,2.0,1296.0,112.0,1041.0,1123.0,64.0,9.0,0.0,3.0,5.0,0.0,44.0,3.0,17.0,47.0,17.48,653.0,135.0,Regular,0.039,-0.149,0.028,0.089,-0.215,Both,false,Both without extra teacher,2.0,1082.0,2.0,0.34,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles, Computer Science Principles, Programming, Games, Apps and Society",47814.0,6.98331032751914,54.9755301794454,12.6050947421257,3.98628016898816,43735.108531752,29291.6272099286,26651.3825301205,21141.4966761633,32916.8322410993,8044.9428994605,6977.94186782007,12266.2305503251,8102.33582712989,34.0,33.6633663366337
2024,1,652,Elbert County,130201000894,1302010,176,"6520176",Elbert County High School,"09-12",H,"600 Abernathy Cir","30635","32",Town: Distant,Town,-82.8846075,34.108071,"0101000020AD100000F792C6689DB854C0B1524145D50D4140",946.0,122.0,2.0,10.0,359.0,0.0,418.0,35.0,479.0,467.0,13.0,5.0,0.0,1.0,2.0,0.0,5.0,0.0,2.0,11.0,15.22,433.0,75.0,Regular,0.066,-0.226,0.256,-0.057,-0.352,In Person,false,In Person without extra teacher,1.0,946.0,0.0,0.508,Advanced Placement Computer Science Principles,20806.0,13.2798231279439,57.9111794674613,9.87695856964337,12.7367105642603,29988.6807668426,22576.231633882,9314.0,16558.1271929825,25635.7292559155,5682.94878570082,3021.63198186573,5168.77712306217,2745.59514560366,21.0,33.8709677419355
2024,1,653,Emanuel County,130204002033,1302040,189,"6530189",Swainsboro High School,"09-12",H,"689 S Main St","30401","33",Town: Remote,Town,-82.3139863,32.5720061,"0101000020AD1000001779FE59189454C0674EF27E37494040",813.0,87.0,0.0,7.0,389.0,0.0,311.0,19.0,404.0,409.0,,,,,,,,,,,13.17,795.0,0.0,Regular,,,,,,No,false,No without extra teacher,,,,0.585,,16822.0,14.261086672215,51.3969801450482,4.96373796219237,8.35215788847937,27284.8225011732,29597.9351753454,,11584.4943820225,23910.5114667052,8645.51315300701,6714.27409227273,5048.31300972672,9301.22129366294,6.0,18.1818181818182
2024,1,654,Evans County,130207000909,1302070,2050,"6542050",Claxton High School,"09-12",H,"602 Hendrix Street","30417","41",Rural: Fringe,Rural,-81.9120726,32.1537796,"0101000020AD100000F924C1655F7A54C06065C80CAF134040",488.0,141.0,1.0,3.0,146.0,0.0,185.0,12.0,249.0,239.0,32.0,5.0,0.0,0.0,8.0,0.0,17.0,2.0,8.0,24.0,16.57,496.0,0.0,Regular,-0.006,-0.049,-0.133,0.152,-0.26,In Person,false,In Person without extra teacher,1.0,488.0,0.0,0.588,"Web Development, Computer Science Principles",17402.0,13.1594069647167,49.8103666245259,9.12538788644983,5.5683254798299,26935.4091479301,14538.8615624304,28352.6470588235,19713.3061959654,19404.0195997274,2455.00767236061,2935.6184180034,7282.69673917313,6701.4634298382,11.0,24.4444444444444
2024,1,655,Fannin County,130210000912,1302100,176,"6550176",Fannin County High School,"09-12",H,"360 Rebels Cir","30513","42",Rural: Distant,Rural,-84.3286193,34.8527301,"0101000020AD10000067953E19081555C04CE88942266D4140",886.0,62.0,1.0,6.0,7.0,1.0,799.0,10.0,417.0,469.0,24.0,1.0,0.0,0.0,1.0,0.0,21.0,1.0,3.0,21.0,13.91,286.0,112.0,Regular,-0.007,0.034,-0.028,-0.027,-0.346,Both,false,Both without extra teacher,1.0,886.0,4.0,0.078,Computer Science Principles,28561.0,9.33440705857638,69.4548510206225,5.68257413956094,5.43398340394244,36756.0827047517,,,32098.8498817967,32360.7157613789,6563.94161755064,6306.17027598381,10060.1271191638,7195.29649262338,18.0,39.1304347826087
2024,1,656,Fayette County,130213002877,1302130,105,"6560105",Whitewater High School,"09-12",H,"100 Wildcat Way","30215","41",Rural: Fringe,Rural,-84.4722002,33.3777474,"0101000020AD1000008A0A3087381E55C01393DC065AB04040",1348.0,146.0,5.0,45.0,335.0,1.0,742.0,74.0,640.0,708.0,65.0,3.0,0.0,4.0,20.0,0.0,37.0,1.0,16.0,49.0,15.48,180.0,71.0,Regular,0.028,0.059,-0.062,0.019,-0.229,In Person,true,In Person with extra teacher,1.0,1348.0,3.0,0.357,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles",13814.0,3.55436513681772,62.110901983495,1.78804111770667,0.304039380338787,53584.7334238077,43610.7210092188,23543.4112149533,38053.8768,47326.1225530103,3630.40474957308,3592.15488886549,4034.30929622384,3143.11941382063,3.0,11.5384615384615
2024,1,656,Fayette County,130213001892,1302130,182,"6560182",McIntosh High School,"09-12",H,"201 Walt Banks Rd","30269","21",Suburb: Large,Suburb,-84.5627183,33.4151519,"0101000020AD10000016D79D93032455C0A6AF8CB223B54040",1740.0,262.0,5.0,246.0,197.0,0.0,936.0,94.0,867.0,873.0,137.0,9.0,0.0,35.0,8.0,0.0,79.0,6.0,30.0,107.0,16.5,142.0,63.0,Regular,0.114,-0.055,-0.085,0.039,-0.279,In Person,true,In Person with extra teacher,2.0,870.0,1.0,0.264,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles, Programming, Games, Apps and Society",36257.0,1.77069255592024,63.5077364371018,1.32112419670684,0.904652894613454,65768.7784413384,55161.5513462743,45319.610355419,35458.6362815885,55662.0841729135,2629.39021093097,3062.11371034451,3067.42243225007,2329.62264907634,19.0,27.536231884058
2024,1,656,Fayette County,130213002167,1302130,192,"6560192",Sandy Creek High School,"09-12",H,"360 Jenkins Rd","30290","41",Rural: Fringe,Rural,-84.5724963,33.4939195,"0101000020AD1000002F6585C7A32455C0A7AD11C138BF4040",1179.0,221.0,5.0,31.0,727.0,2.0,138.0,55.0,562.0,617.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.55,394.0,114.0,Regular,-0.026,0.383,-0.187,-0.117,-0.477,Virtual,false,Virtual without extra teacher,,,0.0,0.804,"Advanced Placement, Computer Science A",21840.0,7.43131868131868,53.507326007326,0.860805860805861,2.04212454212454,52422.150050226,37054.2655119909,60730.3832599119,28574.5389514944,36155.3550342601,3312.24140444567,3520.11112749808,3358.60204997991,2794.2521970106,9.0,25.7142857142857
2024,1,656,Fayette County,130213002165,1302130,198,"6560198",Starrs Mill High School,"09-12",H,"193 Panther Path","30215","41",Rural: Fringe,Rural,-84.5175639,33.3421086,"0101000020AD100000C60556C41F2155C01657F036CAAB4040",1361.0,132.0,3.0,67.0,136.0,2.0,946.0,75.0,673.0,688.0,28.0,5.0,0.0,6.0,2.0,0.0,13.0,2.0,4.0,24.0,15.08,74.0,26.0,Regular,0.165,-0.028,0.082,-0.231,-0.352,In Person,false,In Person without extra teacher,1.0,1361.0,0.0,0.197,"Advanced Placement, Computer Science A",19418.0,1.62735606138634,66.2014625605109,3.74394891337934,1.15871871459471,56961.7691291041,42525.8523391813,37387.8326403326,40808.3016453382,50146.5698946048,1174.93696099385,3211.03773680695,1448.49983160498,1185.20948426693,9.0,25.7142857142857
